OTU ID,RDYS_1,RDYS_2,RDYS_3,RDYS_4,RDYS_5
ASV_89609,0,0,0,0,0
ASV_89611,0,0,0,0,0
ASV_89612,0,0,0,0,0
ASV_89613,0,0,0,0,0
ASV_89614,0,0,0,0,0
ASV_89615,0,0,0,0,0
ASV_89616,0,0,0,0,0
ASV_89617,0,0,0,0,0
ASV_89618,0,0,0,0,0
ASV_89620,3,0,0,0,0
ASV_89621,0,0,0,0,0
ASV_89622,0,0,0,0,0
ASV_89623,0,0,0,0,0
ASV_89624,0,0,0,0,0
ASV_89625,0,0,0,0,0
ASV_89626,0,0,0,0,0
ASV_89627,0,0,0,0,0
ASV_89628,0,0,0,0,0
ASV_89629,0,0,0,0,0
ASV_89630,0,0,0,0,0
ASV_89631,0,0,0,0,0
ASV_89632,0,0,0,0,0
ASV_89633,0,0,0,0,0
ASV_89634,0,0,0,0,0
ASV_89635,0,0,0,0,0
ASV_89636,0,2,0,0,0
ASV_89637,0,0,0,0,0
ASV_89639,0,0,0,0,0
ASV_89640,0,0,0,0,0
ASV_89641,0,0,0,0,0
ASV_89642,0,0,0,0,0
ASV_89643,0,0,0,0,0
ASV_89644,0,0,0,0,0
ASV_89645,0,0,0,0,0
ASV_89647,0,0,0,0,0
ASV_89648,0,0,0,0,0
ASV_89650,0,0,0,0,0
ASV_89654,0,0,0,12,0
ASV_89656,0,0,0,0,0
ASV_89659,0,0,0,0,7
ASV_89660,13,0,0,0,0
ASV_89661,14,0,5,13,20
ASV_89662,0,0,0,0,0
ASV_89663,0,0,0,2,0
ASV_89664,0,0,0,0,0
ASV_89665,0,0,0,0,0
ASV_89666,0,0,0,0,0
ASV_89669,0,0,0,0,0
ASV_89670,0,0,0,0,0
ASV_89671,0,0,0,0,0
ASV_89672,0,0,0,0,0
ASV_89673,0,0,0,0,0
ASV_89674,0,0,0,0,0
ASV_89675,0,0,0,0,0
ASV_89676,0,0,2,0,0
ASV_89677,0,0,0,0,0
ASV_89678,0,0,0,0,0
ASV_89679,0,0,0,0,0
ASV_89680,0,0,0,0,0
ASV_89681,0,0,0,0,0
ASV_89683,0,0,0,0,0
ASV_89685,0,0,0,0,0
ASV_89687,0,0,0,0,0
ASV_89688,0,0,0,0,0
ASV_89689,0,0,0,0,0
ASV_89690,0,0,0,0,0
ASV_89691,0,6,0,0,0
ASV_89692,0,0,0,0,0
ASV_89694,0,0,0,0,0
ASV_89695,0,0,0,0,0
ASV_89696,0,0,0,0,0
ASV_89697,0,0,0,0,0
ASV_89698,0,0,0,0,0
ASV_89700,0,0,0,0,0
ASV_89702,0,0,0,0,0
ASV_89703,0,0,0,0,11
ASV_89705,0,0,0,0,0
ASV_89706,4,0,0,0,0
ASV_89707,0,0,0,0,0
ASV_89709,0,0,0,0,0
ASV_89710,0,0,0,7,0
ASV_89711,0,0,0,0,0
ASV_89713,0,0,0,0,0
ASV_89715,0,0,0,0,0
ASV_89717,0,0,0,0,0
ASV_89719,0,0,0,0,0
ASV_89720,0,0,0,0,0
ASV_89721,0,0,0,0,0
ASV_89724,0,0,0,0,0
ASV_89725,0,0,0,0,0
ASV_89727,0,0,0,0,0
ASV_89729,0,0,0,0,0
ASV_89730,0,0,0,0,0
ASV_89731,0,0,0,0,0
ASV_89732,3,0,4,5,4
ASV_89733,0,0,0,0,0
ASV_89735,0,0,0,0,0
ASV_89736,0,0,0,0,0
ASV_89738,0,0,0,0,0
ASV_89739,0,0,0,0,0
ASV_89742,0,0,0,0,0
ASV_89743,0,0,3,0,0
ASV_89744,0,0,0,0,0
ASV_89745,0,0,0,0,0
ASV_89746,0,0,0,0,0
ASV_89747,2,0,0,0,0
ASV_89748,0,0,2,0,0
ASV_89749,0,0,0,0,0
ASV_89752,0,0,0,0,0
ASV_89755,0,0,0,0,0
ASV_89756,0,0,0,2,0
ASV_89757,0,0,0,0,0
ASV_89758,0,0,0,0,0
ASV_89759,0,0,0,0,0
ASV_89761,0,0,0,0,0
ASV_89763,0,0,0,0,0
ASV_89764,22,19,17,29,16
ASV_89765,0,0,0,0,0
ASV_89766,0,0,0,0,0
ASV_89770,0,0,0,0,0
ASV_89771,0,0,0,0,0
ASV_89773,0,0,0,0,0
ASV_89775,0,0,0,0,0
ASV_89776,0,0,0,0,0
ASV_89777,0,0,0,0,0
ASV_89778,0,0,0,0,0
ASV_89779,0,0,0,0,0
ASV_89781,0,0,0,0,0
ASV_89782,0,0,0,0,5
ASV_89783,0,0,0,0,0
ASV_89784,0,0,0,0,0
ASV_89786,0,0,0,0,0
ASV_89787,0,0,0,0,0
ASV_89788,0,0,0,0,0
ASV_89789,0,0,0,0,0
ASV_89790,0,0,0,0,0
ASV_89791,0,0,0,0,0
ASV_89794,0,0,2,0,0
ASV_89796,0,0,0,0,0
ASV_89797,0,0,0,0,0
ASV_89798,0,11,0,0,0
ASV_89799,0,0,0,0,0
ASV_89800,0,0,0,0,0
ASV_89801,0,0,0,0,0
ASV_89802,0,0,0,0,0
ASV_89803,3,0,0,0,0
ASV_89804,0,2,0,0,0
ASV_89806,0,0,0,0,0
ASV_89808,0,0,0,0,0
ASV_89810,0,0,0,0,0
ASV_89811,0,0,0,0,0
ASV_89812,0,0,0,0,0
ASV_89814,0,8,0,0,0
ASV_89815,0,0,0,0,2
ASV_89818,0,0,0,0,0
ASV_89821,0,0,0,0,0
ASV_89822,0,0,0,0,1
ASV_89823,0,0,0,0,0
ASV_89825,0,0,0,11,0
ASV_89826,0,0,0,0,0
ASV_89827,0,0,0,4,0
ASV_89829,0,0,0,0,0
ASV_89830,0,0,0,0,3
ASV_89831,0,0,0,0,8
ASV_89833,0,0,0,0,0
ASV_89835,0,0,0,2,0
ASV_89836,0,2,0,0,0
ASV_89837,0,0,0,0,0
ASV_89838,0,0,0,0,0
ASV_89839,0,0,0,0,0
ASV_89842,0,0,0,0,0
ASV_89844,0,0,0,0,0
ASV_89845,0,0,0,0,0
ASV_89847,0,0,0,0,0
ASV_89848,0,0,0,0,0
ASV_89849,0,0,0,0,0
ASV_89851,0,0,0,0,0
ASV_89852,0,0,0,0,0
ASV_89853,0,13,0,0,0
ASV_89854,0,3,0,0,0
ASV_89858,0,0,0,0,0
ASV_89859,0,0,0,0,0
ASV_89860,0,0,0,0,0
ASV_89861,0,0,0,0,0
ASV_89862,15,3,7,16,5
ASV_89864,0,0,0,0,0
ASV_89865,0,0,10,0,0
ASV_89866,0,0,0,0,0
ASV_89869,0,0,0,0,0
ASV_89870,0,0,0,0,0
ASV_89871,0,0,0,0,0
ASV_89873,0,0,0,0,0
ASV_89874,0,0,0,0,0
ASV_89875,0,0,0,0,0
ASV_89876,0,0,0,0,0
ASV_89877,0,0,0,0,0
ASV_89878,0,0,0,0,0
ASV_89879,0,0,0,0,0
ASV_89880,0,0,0,0,0
ASV_89881,0,0,0,0,0
ASV_89882,8,0,0,0,0
ASV_89883,0,0,0,0,0
ASV_89884,0,0,0,0,0
ASV_89885,0,0,0,0,2
ASV_89886,0,0,0,0,4
ASV_89887,0,0,0,0,0
ASV_89889,0,0,0,0,0
ASV_89890,0,0,0,0,0
ASV_89891,0,0,0,0,0
ASV_89897,0,0,0,0,0
ASV_89899,0,0,0,0,0
ASV_89903,0,0,0,0,0
ASV_89904,0,0,0,0,0
ASV_89905,0,0,0,0,0
ASV_89908,0,0,0,0,0
ASV_89909,0,0,0,0,0
ASV_89910,0,0,0,0,0
ASV_89911,0,0,0,0,0
ASV_89912,0,0,0,3,0
ASV_89913,0,0,0,0,0
ASV_89915,0,0,0,0,0
ASV_89916,0,0,0,0,0
ASV_89917,0,0,0,0,0
ASV_89918,0,0,0,0,0
ASV_89920,0,0,0,0,0
ASV_89922,0,0,0,0,0
ASV_89923,0,0,0,0,0
ASV_89925,0,7,0,0,0
ASV_89926,0,0,0,0,0
ASV_89927,0,0,0,0,0
ASV_89928,0,0,0,0,0
ASV_89932,0,0,0,4,0
ASV_89933,0,0,0,0,0
ASV_89936,0,0,0,0,0
ASV_89937,0,5,0,0,0
ASV_89938,0,0,0,0,0
ASV_89939,0,0,0,0,0
ASV_89941,0,0,0,0,0
ASV_89943,0,0,0,0,0
ASV_89944,0,0,0,0,0
ASV_89945,0,0,0,0,0
ASV_89946,0,0,0,0,0
ASV_89947,0,0,0,0,0
ASV_89949,0,0,0,0,0
ASV_89950,0,0,0,0,0
ASV_89951,0,0,0,0,0
ASV_89952,0,0,0,0,0
ASV_89953,0,0,0,0,0
ASV_89954,0,0,0,6,0
ASV_89956,0,0,0,0,0
ASV_89957,0,0,0,0,0
ASV_89958,0,0,0,0,7
ASV_89959,0,17,0,0,0
ASV_89960,0,0,0,0,0
ASV_89961,0,1,0,0,8
ASV_89962,22,17,0,18,0
ASV_89963,0,0,0,0,0
ASV_89964,0,0,0,0,0
ASV_89966,0,0,0,0,0
ASV_89967,0,0,0,0,0
ASV_89968,0,0,0,0,0
ASV_89969,2,0,0,0,0
ASV_89970,0,0,0,0,0
ASV_89971,0,0,0,0,0
ASV_89972,0,0,0,0,0
ASV_89973,0,0,0,0,0
ASV_89974,0,0,0,0,0
ASV_89975,0,0,0,0,0
ASV_89976,0,0,0,0,0
ASV_89977,0,0,0,0,0
ASV_89978,0,0,0,0,0
ASV_89980,0,0,0,0,0
ASV_89983,0,0,0,0,0
ASV_89984,0,0,0,0,0
ASV_89985,0,0,0,4,0
ASV_89986,0,0,0,0,0
ASV_89989,0,0,0,0,0
ASV_89990,0,0,0,0,0
ASV_89991,0,0,0,10,0
ASV_89992,3,0,0,0,0
ASV_89993,0,0,0,0,0
ASV_89994,2,0,0,0,0
ASV_89996,0,0,0,0,0
ASV_89997,0,0,0,0,0
ASV_89998,0,0,0,0,0
ASV_90000,0,0,0,0,0
ASV_90001,0,0,0,0,0
ASV_90002,0,0,0,0,0
ASV_90003,1,0,0,0,0
ASV_90004,0,0,0,0,0
ASV_90005,0,0,0,0,0
ASV_90006,0,0,0,0,0
ASV_90007,0,0,0,0,0
ASV_90010,0,0,0,0,0
ASV_90012,0,0,0,0,0
ASV_90013,0,0,0,0,0
ASV_90014,0,2,0,0,0
ASV_90017,0,0,0,0,0
ASV_90018,0,0,0,0,0
ASV_90019,0,0,0,1,0
ASV_90020,0,0,0,0,0
ASV_90021,8,0,10,0,0
ASV_90023,0,0,0,0,0
ASV_90024,0,0,0,0,0
ASV_90026,0,0,0,0,0
ASV_90028,0,0,0,0,0
ASV_90029,0,0,0,0,0
ASV_90030,0,0,0,0,0
ASV_90031,0,0,0,0,0
ASV_90032,0,0,0,0,0
ASV_90034,0,0,0,0,0
ASV_90035,0,0,0,0,0
ASV_90036,0,0,0,0,0
ASV_90037,0,0,0,0,2
ASV_90038,0,0,0,0,0
ASV_90039,14,0,0,0,0
ASV_90040,0,0,0,0,0
ASV_90041,0,0,0,0,0
ASV_90042,0,0,0,0,0
ASV_90043,32,0,0,0,0
ASV_90044,0,0,0,0,0
ASV_90045,0,0,0,0,0
ASV_90048,0,0,0,0,0
ASV_90049,0,0,0,0,0
ASV_90050,0,0,0,0,0
ASV_90051,0,0,0,0,0
ASV_90052,0,0,0,0,0
ASV_90053,0,0,0,46,0
ASV_90054,0,0,0,0,0
ASV_90056,0,0,0,0,0
ASV_90059,0,0,0,0,0
ASV_90061,0,0,0,0,0
ASV_90062,0,0,0,0,0
ASV_90063,0,0,0,0,0
ASV_90064,0,0,0,0,0
ASV_90066,0,0,0,0,0
ASV_90067,0,0,0,0,0
ASV_90069,0,0,0,0,0
ASV_90070,0,0,0,0,0
ASV_90071,0,0,0,0,0
ASV_90072,0,0,0,0,0
ASV_90073,0,0,0,2,0
ASV_90074,0,0,0,0,0
ASV_90076,0,0,0,0,0
ASV_90077,0,0,0,0,0
ASV_90079,0,0,0,0,0
ASV_90080,0,0,0,0,0
ASV_90082,2,0,0,0,0
ASV_90083,0,0,0,0,0
ASV_90084,0,0,0,0,0
ASV_90085,0,0,0,0,0
ASV_90086,32,0,0,0,0
ASV_90088,0,0,0,0,0
ASV_90089,0,0,0,0,1
ASV_90090,0,0,0,0,0
ASV_90091,0,0,0,0,0
ASV_90094,0,0,0,0,0
ASV_90096,0,0,0,0,0
ASV_90098,0,0,0,0,0
ASV_90099,0,0,0,0,0
ASV_90100,13,0,0,0,0
ASV_90102,0,0,0,0,0
ASV_90104,0,0,0,0,0
ASV_90106,0,0,2,0,0
ASV_90107,0,0,0,0,0
ASV_90109,109,0,0,64,30
ASV_90110,0,0,0,0,0
ASV_90111,0,0,0,0,0
ASV_90113,0,0,0,0,0
ASV_90115,0,0,0,0,0
ASV_90117,0,0,0,0,0
ASV_90118,0,0,0,0,0
ASV_90120,0,0,0,0,0
ASV_90121,0,0,0,0,0
ASV_90122,0,0,0,0,4
ASV_90123,0,0,0,0,0
ASV_90124,0,0,0,0,0
ASV_90125,0,0,0,0,0
ASV_90126,0,0,0,0,0
ASV_90127,0,0,0,0,0
ASV_90128,0,0,2,0,0
ASV_90129,0,0,0,0,0
ASV_90131,5,0,0,0,0
ASV_90132,0,0,0,0,0
ASV_90133,0,0,0,0,0
ASV_90134,0,0,0,0,0
ASV_90137,0,0,0,0,0
ASV_90140,0,0,0,0,0
ASV_90144,5,20,4,1,0
ASV_90145,0,0,0,0,0
ASV_90146,0,0,0,0,0
ASV_90147,0,0,4,0,0
ASV_90149,0,0,0,0,0
ASV_90150,0,0,0,0,0
ASV_90151,0,0,0,0,0
ASV_90152,0,0,0,0,0
ASV_90153,0,0,0,0,0
ASV_90157,0,0,0,0,0
ASV_90159,0,0,0,0,0
ASV_90160,0,0,0,2,0
ASV_90161,0,0,4,0,0
ASV_90163,0,0,0,0,0
ASV_90164,0,2,1,3,5
ASV_90165,0,0,0,0,0
ASV_90168,0,0,0,0,0
ASV_90169,0,0,0,0,0
ASV_90170,0,0,0,0,0
ASV_90171,0,0,0,0,0
ASV_90172,0,0,0,0,0
ASV_90173,0,0,0,19,0
ASV_90174,0,0,0,0,0
ASV_90176,0,0,0,0,0
ASV_90177,0,0,0,0,0
ASV_90178,0,0,0,0,0
ASV_90179,0,0,0,0,0
ASV_90180,0,0,0,0,0
ASV_90182,9,0,0,0,13
ASV_90183,0,0,0,0,0
ASV_90184,0,0,0,0,0
ASV_90186,0,0,0,0,2
ASV_90187,0,0,0,0,0
ASV_90189,0,0,0,0,0
ASV_90190,0,0,0,0,0
ASV_90191,0,0,0,0,0
ASV_90192,0,0,0,0,0
ASV_90195,0,0,0,18,0
ASV_90196,0,0,0,0,0
ASV_90197,0,0,0,0,0
ASV_90198,0,1,1,0,0
ASV_90199,0,0,0,0,0
ASV_90200,0,0,0,0,0
ASV_90201,0,0,2,0,0
ASV_90203,0,0,0,0,0
ASV_90204,0,0,0,0,0
ASV_90205,95,0,35,80,117
ASV_90206,12,69,17,34,20
ASV_90207,0,0,0,0,0
ASV_90208,2,0,0,0,0
ASV_90209,0,0,0,0,0
ASV_90210,0,0,0,0,0
ASV_90212,0,0,0,0,0
ASV_90215,0,0,0,0,0
ASV_90217,0,6,0,0,0
ASV_90219,4,3,10,5,19
ASV_90222,0,0,0,0,0
ASV_90224,0,0,0,0,0
ASV_90225,0,0,0,0,0
ASV_90226,0,0,0,0,0
ASV_90227,0,3,0,0,0
ASV_90228,0,0,0,0,0
ASV_90229,0,0,0,0,0
ASV_90231,0,0,0,0,0
ASV_90234,0,0,0,0,0
ASV_90235,0,0,0,0,0
ASV_90236,0,0,0,0,0
ASV_90237,0,0,0,6,0
ASV_90238,0,0,0,0,0
ASV_90239,0,2,0,0,0
ASV_90242,11,15,0,0,0
ASV_90245,0,0,0,10,0
ASV_90248,2,0,0,0,0
ASV_90250,0,0,0,0,0
ASV_90251,0,0,0,0,0
ASV_90252,0,5,0,0,15
ASV_90253,0,0,0,0,0
ASV_90254,0,0,3,0,0
ASV_90255,3,3,0,0,0
ASV_90256,0,0,0,0,0
ASV_90257,0,0,0,0,0
ASV_90259,0,0,0,0,0
ASV_90260,0,0,0,0,0
ASV_90261,14,24,28,25,16
ASV_90262,0,4,0,0,0
ASV_90263,0,0,0,2,0
ASV_90264,0,0,0,0,0
ASV_90266,0,0,0,2,0
ASV_90267,0,0,0,0,0
ASV_90268,0,0,0,0,0
ASV_90270,0,0,0,0,0
ASV_90273,3,0,0,0,0
ASV_90274,0,0,0,0,0
ASV_90275,0,0,0,0,0
ASV_90276,0,0,7,0,0
ASV_90277,0,0,0,0,0
ASV_90278,0,0,0,0,0
ASV_90279,6,0,0,0,0
ASV_90280,0,0,0,0,0
ASV_90281,0,0,0,0,0
ASV_90282,0,0,0,0,0
ASV_90283,0,0,0,0,0
ASV_90284,0,0,0,0,0
ASV_90285,0,0,0,0,0
ASV_90286,0,0,12,0,0
ASV_90287,0,0,0,0,0
ASV_90288,0,0,0,0,0
ASV_90289,0,0,33,0,0
ASV_90291,0,0,0,0,3
ASV_90292,0,0,0,0,0
ASV_90293,0,0,0,0,0
ASV_90294,0,0,0,0,0
ASV_90295,0,0,0,0,0
ASV_90296,0,0,0,0,0
ASV_90297,0,0,0,0,0
ASV_90298,3,0,6,0,0
ASV_90299,0,0,0,0,0
ASV_90300,0,0,0,0,0
ASV_90301,0,0,0,0,0
ASV_90303,0,0,0,0,0
ASV_90304,0,0,0,0,0
ASV_90305,0,0,0,0,0
ASV_90306,0,0,0,0,0
ASV_90307,0,0,0,3,0
ASV_90308,0,2,0,0,0
ASV_90309,0,0,5,0,0
ASV_90310,0,9,0,0,0
ASV_90311,0,0,0,0,0
ASV_90312,0,0,0,0,0
ASV_90313,0,0,0,0,0
ASV_90314,0,0,0,0,0
ASV_90315,0,0,0,0,0
ASV_90316,0,0,0,0,0
ASV_90317,3,0,0,0,0
ASV_90318,0,0,3,0,0
ASV_90319,0,0,0,0,0
ASV_90320,0,0,0,0,0
ASV_90321,0,0,0,0,0
ASV_90322,0,0,0,0,0
ASV_90323,2,0,0,0,0
ASV_90324,7,0,0,0,0
ASV_90325,0,0,0,0,0
ASV_90326,0,0,0,0,0
ASV_90327,0,0,0,0,0
ASV_90328,0,6,0,0,0
ASV_90329,0,0,0,0,0
ASV_90330,0,0,0,0,0
ASV_90331,0,0,0,0,0
ASV_90334,0,0,0,0,0
ASV_90335,0,0,0,0,0
ASV_90336,0,0,6,0,4
ASV_90337,0,0,0,0,0
ASV_90338,5,0,0,0,0
ASV_90340,0,0,0,0,3
ASV_90341,0,0,0,0,0
ASV_90342,0,0,2,0,0
ASV_90343,0,0,0,0,0
ASV_90345,0,0,0,0,3
ASV_90347,0,0,0,0,0
ASV_90349,0,0,0,0,0
ASV_90352,0,0,0,0,0
ASV_90353,3,0,0,0,0
ASV_90355,0,0,0,0,0
ASV_90356,0,0,0,0,0
ASV_90357,0,0,0,0,0
ASV_90361,0,0,0,0,0
ASV_90365,0,0,0,0,0
ASV_90367,0,0,0,0,0
ASV_90368,0,0,0,0,0
ASV_90369,0,0,0,0,0
ASV_90371,0,2,0,0,0
ASV_90372,2,0,0,0,0
ASV_90373,0,0,0,0,0
ASV_90374,0,0,0,0,0
ASV_90377,0,0,0,0,0
ASV_90379,0,0,0,0,0
ASV_90381,0,0,0,0,0
ASV_90384,14,0,0,12,0
ASV_90386,3,0,0,0,0
ASV_90387,0,0,0,0,0
ASV_90388,0,0,0,0,0
ASV_90389,0,0,0,0,0
ASV_90391,0,0,0,0,0
ASV_90392,0,0,0,0,0
ASV_90394,0,0,0,0,0
ASV_90395,0,0,0,0,0
ASV_90396,0,0,0,0,0
ASV_90397,3,0,0,0,0
ASV_90399,0,0,0,0,0
ASV_90400,0,0,0,0,0
ASV_90401,0,0,0,0,0
ASV_90402,0,0,0,0,0
ASV_90404,0,0,1,2,0
ASV_90406,0,0,0,0,0
ASV_90408,0,0,0,0,0
ASV_90409,0,0,0,0,4
ASV_90410,0,0,0,0,0
ASV_90411,0,0,0,0,0
ASV_90412,0,0,0,0,0
ASV_90414,0,0,4,0,0
ASV_90415,0,0,23,0,0
ASV_90419,0,0,0,0,0
ASV_90420,0,0,0,0,0
ASV_90422,0,0,0,0,0
ASV_90423,0,0,0,0,0
ASV_90424,0,0,0,0,0
ASV_90425,0,0,0,0,0
ASV_90426,0,0,0,0,0
ASV_90427,0,0,0,0,0
ASV_90428,0,0,0,0,0
ASV_90429,0,0,0,0,0
ASV_90430,0,0,0,0,0
ASV_90431,0,0,0,0,0
ASV_90432,0,0,0,0,0
ASV_90433,0,0,0,2,0
ASV_90434,0,0,0,0,0
ASV_90435,0,0,0,0,0
ASV_90437,0,0,0,0,0
ASV_90438,0,0,0,0,0
ASV_90439,0,0,0,0,0
ASV_90440,0,0,12,0,0
ASV_90441,0,0,0,0,0
ASV_90442,0,0,0,0,0
ASV_90443,0,0,0,0,0
ASV_90444,9,0,0,0,0
ASV_90446,0,0,0,0,0
ASV_90447,0,0,0,0,0
ASV_90448,0,0,0,0,0
ASV_90449,0,8,0,0,6
ASV_90450,0,0,0,0,0
ASV_90451,0,0,0,0,0
ASV_90452,2,0,0,4,4
ASV_90455,0,0,0,0,0
ASV_90459,0,0,0,0,0
ASV_90460,0,0,0,0,0
ASV_90461,0,0,0,0,0
ASV_90462,105,92,48,94,56
ASV_90465,0,0,0,0,0
ASV_90467,0,0,3,0,0
ASV_90470,1,0,0,0,0
ASV_90471,0,0,0,0,0
ASV_90472,0,0,0,0,0
ASV_90473,0,0,0,0,0
ASV_90474,0,0,0,0,0
ASV_90475,0,0,0,0,0
ASV_90476,0,0,0,0,0
ASV_90477,0,0,0,0,3
ASV_90479,0,5,0,0,0
ASV_90481,0,0,0,0,0
ASV_90483,0,0,0,0,0
ASV_90484,0,0,0,0,0
ASV_90485,0,0,0,0,0
ASV_90488,0,0,7,0,0
ASV_90489,0,0,0,0,0
ASV_90491,0,0,0,0,0
ASV_90492,0,0,0,0,0
ASV_90494,0,0,2,0,0
ASV_90495,0,0,0,0,10
ASV_90496,0,0,0,4,0
ASV_90497,0,0,0,0,0
ASV_90498,0,0,0,0,0
ASV_90499,0,0,0,0,0
ASV_90500,0,5,0,0,0
ASV_90503,0,0,0,0,0
ASV_90506,0,0,0,0,0
ASV_90508,0,0,0,0,0
ASV_90509,0,0,0,0,0
ASV_90510,0,0,0,0,0
ASV_90511,0,0,0,0,0
ASV_90513,0,0,0,0,0
ASV_90514,0,0,0,3,0
ASV_90515,0,0,0,0,0
ASV_90517,0,0,0,0,0
ASV_90518,0,0,0,0,0
ASV_90520,0,0,0,0,0
ASV_90521,0,0,0,0,0
ASV_90522,0,0,0,0,0
ASV_90523,0,0,0,0,0
ASV_90524,0,0,0,1,1
ASV_90527,0,0,0,0,0
ASV_90528,0,0,0,0,0
ASV_90529,0,0,0,0,0
ASV_90531,0,0,0,0,0
ASV_90533,0,0,0,0,0
ASV_90534,0,0,0,0,0
ASV_90535,0,0,0,0,0
ASV_90536,0,0,2,0,0
ASV_90537,0,0,0,0,0
ASV_90538,0,0,0,0,0
ASV_90541,0,0,0,0,0
ASV_90542,0,0,0,0,0
ASV_90543,0,0,15,0,0
ASV_90544,0,0,0,0,0
ASV_90545,0,0,0,0,0
ASV_90546,0,0,0,0,0
ASV_90547,0,0,0,0,0
ASV_90551,0,0,0,8,0
ASV_90552,0,0,0,0,0
ASV_90553,0,0,0,0,0
ASV_90554,0,0,0,0,0
ASV_90556,0,0,0,0,0
ASV_90557,0,5,10,10,0
ASV_90560,0,0,0,0,0
ASV_90561,0,0,0,0,0
ASV_90562,0,0,0,0,0
ASV_90564,0,0,0,0,0
ASV_90565,0,0,0,0,0
ASV_90566,0,0,0,1,0
ASV_90568,0,0,0,0,0
ASV_90570,0,0,0,0,0
ASV_90571,0,0,0,0,0
ASV_90572,0,0,0,0,0
ASV_90573,0,0,0,0,0
ASV_90574,0,0,0,0,0
ASV_90575,0,0,0,0,0
ASV_90576,0,0,0,0,0
ASV_90577,5,0,0,0,0
ASV_90578,0,0,0,0,1
ASV_90579,0,0,0,0,0
ASV_90581,0,0,0,0,0
ASV_90584,0,0,0,0,0
ASV_90585,3,0,0,0,0
ASV_90586,0,0,0,0,0
ASV_90587,0,0,0,0,0
ASV_90588,0,0,0,0,0
ASV_90589,0,4,0,0,0
ASV_90590,0,0,0,2,0
ASV_90591,0,0,0,0,0
ASV_90592,0,0,0,0,0
ASV_90593,0,10,0,0,0
ASV_90594,0,0,0,0,0
ASV_90595,0,0,0,0,0
ASV_90596,0,0,0,0,0
ASV_90597,0,0,0,0,0
ASV_90598,0,0,0,0,0
ASV_90601,0,0,0,0,0
ASV_90603,0,0,0,0,0
ASV_90604,0,0,0,0,0
ASV_90605,0,0,0,0,0
ASV_90606,0,0,0,0,0
ASV_90608,0,0,0,0,0
ASV_90609,0,0,0,0,0
ASV_90610,0,0,0,0,0
ASV_90611,0,10,0,0,0
ASV_90613,0,0,0,0,0
ASV_90614,0,0,0,0,2
ASV_90615,0,0,0,0,0
ASV_90616,0,0,0,0,0
ASV_90617,0,0,0,4,0
ASV_90618,0,0,0,0,0
ASV_90619,0,0,0,0,0
ASV_90621,0,0,0,0,0
ASV_90625,0,0,0,0,0
ASV_90626,0,0,0,0,0
ASV_90627,0,0,0,0,0
ASV_90628,0,0,0,0,0
ASV_90632,0,0,0,0,0
ASV_90633,0,0,0,0,0
ASV_90634,0,0,0,0,0
ASV_90635,0,0,0,0,0
ASV_90636,0,0,0,0,0
ASV_90637,0,0,0,0,0
ASV_90638,0,0,0,0,0
ASV_90639,0,0,11,13,0
ASV_90640,0,0,0,0,0
ASV_90641,0,0,0,0,0
ASV_90642,0,0,0,0,0
ASV_90643,0,0,0,0,0
ASV_90645,0,0,0,0,0
ASV_90646,0,0,0,0,0
ASV_90648,1,0,0,0,1
ASV_90650,0,0,0,0,0
ASV_90651,0,0,0,0,0
ASV_90654,0,0,0,0,0
ASV_90656,0,0,0,0,0
ASV_90657,0,0,0,18,0
ASV_90658,3,0,0,0,0
ASV_90659,0,0,0,0,0
ASV_90660,0,0,0,0,0
ASV_90661,0,0,0,0,0
ASV_90662,0,0,0,0,0
ASV_90663,0,0,0,0,0
ASV_90664,0,0,0,0,0
ASV_90665,0,0,0,0,0
ASV_90666,0,0,0,0,0
ASV_90667,0,0,0,0,0
ASV_90670,0,0,3,0,0
ASV_90672,0,0,0,0,0
ASV_90673,0,0,0,0,0
ASV_90674,0,0,0,0,0
ASV_90676,0,0,0,0,0
ASV_90677,0,0,0,0,0
ASV_90680,0,0,0,0,0
ASV_90682,0,0,0,0,0
ASV_90683,0,0,0,0,0
ASV_90684,0,0,0,0,0
ASV_90686,0,0,0,0,0
ASV_90687,0,0,0,0,0
ASV_90688,0,0,0,0,0
ASV_90689,0,0,0,0,0
ASV_90690,0,0,0,0,0
ASV_90691,0,0,0,0,0
ASV_90693,0,0,0,0,0
ASV_90694,0,0,0,0,0
ASV_90695,0,0,0,0,0
ASV_90699,0,0,0,0,0
ASV_90700,0,0,0,0,0
ASV_90701,0,0,0,0,17
ASV_90702,0,0,17,25,0
ASV_90703,0,0,0,0,0
ASV_90704,0,0,0,0,0
ASV_90705,0,0,0,0,0
ASV_90706,0,0,0,0,0
ASV_90711,0,0,0,0,0
ASV_90712,0,0,0,0,0
ASV_90713,0,0,0,0,0
ASV_90715,0,0,0,0,0
ASV_90716,0,0,0,1,0
ASV_90718,0,0,0,0,0
ASV_90720,0,0,0,0,0
ASV_90721,6,0,0,5,2
ASV_90722,0,0,0,0,0
ASV_90724,0,0,0,0,0
ASV_90725,0,0,0,0,0
ASV_90726,0,0,0,4,0
ASV_90727,4,0,0,0,0
ASV_90728,0,0,0,0,0
ASV_90730,0,0,0,0,0
ASV_90732,0,0,0,0,0
ASV_90733,0,0,0,0,0
ASV_90734,0,0,0,0,0
ASV_90735,0,0,0,0,0
ASV_90737,0,0,0,0,0
